listing_id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,property_type,accommodates,first_review,review_scores_value,review_scores_cleanliness,review_scores_location,review_scores_accuracy,review_scores_communication,review_scores_checkin,review_scores_rating,maximum_nights,listing_url,host_is_superhost,host_about,host_response_time,host_response_rate
41672681,Tuscany Loft at the Vive House Inn,6932428,Cheriess,South Hilo,19.73016,-155.09102,Private room,68.0,2,62,2024-01-23,1.25,6,155,6,TA-00400923-4944-01,Private room in home,2,2020-02-23,4.5,4.53,4.81,4.68,4.76,4.76,4.55,1125,https://www.airbnb.com/rooms/41672681,False,"I was raised in a Hotel, my Grandparents owned, in Alaska. I grew up loving the hospitality industry, learning the inns and outs of all aspects. Now being a BnB owner and host, I enjoy meeting new guests and from all over the world. I travel often and use AirBnB exclusively when possible!  I look forward to hosting you!",within an hour,100.0
20308589,West Hawaii Room (tax included),3554208,Aurora,North Kona,19.62121,-155.96167,Private room,76.0,30,84,2024-03-03,1.05,4,337,4,,Private room in home,2,2017-08-17,4.92,4.88,4.92,4.95,4.9,4.98,4.8,180,https://www.airbnb.com/rooms/20308589,True,"I'm a Silicon Valley professional having the time of my life building my startup.  My daughter, Aurora, manages our location in Santa Clara. She works nearly full time and is attending college.  My husband, Bill and I, love playing golf, snorkeling in Hawaii and going for a drive on the coast with the top down on our Mustang.
I've lived in Silicon Valley nearly all my life and I enjoy making our place home to guests whether they are with us for a day or for multiple years.
I have a commitment to people and am out to have everyone recognize and express their brilliance in the world for the well being of humanity and our world.",within an hour,100.0
39255560,Paris Room at Vive House Inn,6932428,Cheriess,South Hilo,19.73024,-155.09105,Private room,79.0,2,70,2024-01-05,1.3,6,177,8,TA-00400923-4944-01,Private room in home,2,2019-10-17,4.74,4.63,4.93,4.86,4.87,4.9,4.69,30,https://www.airbnb.com/rooms/39255560,False,"I was raised in a Hotel, my Grandparents owned, in Alaska. I grew up loving the hospitality industry, learning the inns and outs of all aspects. Now being a BnB owner and host, I enjoy meeting new guests and from all over the world. I travel often and use AirBnB exclusively when possible!  I look forward to hosting you!",within an hour,100.0
41529822,Kona Tranquility Room,3554208,Aurora,North Kona,19.62053,-155.96758,Private room,77.0,30,6,2021-08-31,0.12,4,356,0,,Private room in home,2,2020-02-01,4.67,4.83,4.67,4.5,4.83,5.0,4.33,365,https://www.airbnb.com/rooms/41529822,True,"I'm a Silicon Valley professional having the time of my life building my startup.  My daughter, Aurora, manages our location in Santa Clara. She works nearly full time and is attending college.  My husband, Bill and I, love playing golf, snorkeling in Hawaii and going for a drive on the coast with the top down on our Mustang.
I've lived in Silicon Valley nearly all my life and I enjoy making our place home to guests whether they are with us for a day or for multiple years.
I have a commitment to people and am out to have everyone recognize and express their brilliance in the world for the well being of humanity and our world.",within an hour,100.0
52479807,Butterfly  room 蝴蝶屋,484982,Jing,North Kona,19.62676,-155.97768,Private room,90.0,1,73,2024-02-27,2.75,4,361,34,,Private room in home,2,2022-01-17,4.55,4.66,4.7,4.81,4.93,4.94,4.85,3,https://www.airbnb.com/rooms/52479807,False,Jing Julie,within an hour,100.0
937453648188107616,マリオットコオリナバケーション,526218070,Noriko,Ewa,21.3312501,-158.1201734,Private room,800.0,7,0,,,1,27,0,Exempt,Room in hotel,8,,,,,,,,,7,https://www.airbnb.com/rooms/937453648188107616,False,,,
49950914,Marriott Ko Olina Beach Club Studio,33749437,Hanna,Ewa,21.33048,-158.12178,Private room,245.0,4,25,2024-02-07,0.74,25,5,4,Exempt,Private room in resort,4,2021-06-12,4.92,4.92,4.96,4.96,4.96,4.92,4.88,1125,https://www.airbnb.com/rooms/49950914,True,,within an hour,99.0
847218561298638528,Westin Nanea 1BR Luxury Villa,489363368,Vacation Award,Lahaina,20.9423201,-156.6904919,Private room,400.0,4,0,,,33,5,0,Exempt,Private room in resort,4,,,,,,,,,365,https://www.airbnb.com/rooms/847218561298638528,True,"Hi, my name is Nick. I love traveling and helping others! My company helps nonprofits raise money by renting out timeshares I've bought over the years. I'm glad I can rent them out on Airbnb and save you money, while also helping out others in need! I make sure all of my prices on Airbnb are significantly lower than the resorts themselves. All profits made are donated to various charity organizations. Thank you so much for supporting my mission!",within an hour,100.0
42293484,Marriott Ko Olina Beach Club Studio,33749437,Hanna,Ewa,21.3327,-158.12014,Private room,245.0,5,71,2024-03-18,1.44,25,122,17,Exempt,Private room in resort,4,2020-03-06,4.9,4.9,4.94,4.99,4.96,4.87,4.93,1125,https://www.airbnb.com/rooms/42293484,True,,within an hour,99.0
873864770387684061,Resort Hotel Studio in Gorgeous Ko Olina (Kapolei),159397426,Leilani,Ewa,21.33171733648792,-158.12180348413085,Private room,489.0,1,2,2024-02-19,1.71,3,142,2,Exempt,Room in hotel,4,2024-02-17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7,https://www.airbnb.com/rooms/873864770387684061,False,"As a fellow traveler, my hope is that you'll create incredible vacation memories on your trip!",within an hour,100.0
22337415,Tropical Ohana w/Private Bath,3554208,Aurora,North Kona,19.62056,-155.96432,Private room,85.0,29,7,2020-01-13,0.09,4,316,0,,Private room in home,2,2017-12-30,4.86,4.86,4.86,4.71,5.0,5.0,4.71,1125,https://www.airbnb.com/rooms/22337415,True,"I'm a Silicon Valley professional having the time of my life building my startup.  My daughter, Aurora, manages our location in Santa Clara. She works nearly full time and is attending college.  My husband, Bill and I, love playing golf, snorkeling in Hawaii and going for a drive on the coast with the top down on our Mustang.
I've lived in Silicon Valley nearly all my life and I enjoy making our place home to guests whether they are with us for a day or for multiple years.
I have a commitment to people and am out to have everyone recognize and express their brilliance in the world for the well being of humanity and our world.",within an hour,100.0
952453049492857558,Walua Hale,530361674,Kristina,North Kona,19.57724703080341,-155.9487633258097,Private room,200.0,2,14,2024-02-17,2.59,1,200,14,,Private room in guesthouse,4,2023-10-13,4.79,4.93,4.79,4.86,4.93,4.93,5.0,14,https://www.airbnb.com/rooms/952453049492857558,True,,within an hour,100.0
42601237,STUDIO · Marriott Ko Olina Beach Club Studio,33749437,Hanna,Ewa,21.3322,-158.1205,Private room,250.0,3,27,2022-04-01,0.72,25,49,0,Exempt,Private room in resort,4,2021-02-23,4.93,4.96,5.0,5.0,4.96,4.85,4.96,1125,https://www.airbnb.com/rooms/42601237,True,,within an hour,99.0
52135551,4/15-22 Kauai Waiohai Marriott Beach Club (8),65981537,Scott,Koloa-Poipu,21.88011,-159.45508,Private room,715.0,7,1,2022-06-12,0.05,1,357,0,280170070001,Room in hotel,6,2022-06-12,5.0,5.0,5.0,5.0,4.0,5.0,5.0,7,https://www.airbnb.com/rooms/52135551,False,"Divorced male and professional; 
Work a lot and have a big home to myself — private pool, hot tub and a quiet place — guest room has its own bathroom with Smart TV and WiFi — PC computer also in room with snacks and water.",within a day,75.0
714581152581961569,Hilton The Bay - 2 Bedroom,475777602,Benjamin,South Kohala,19.9247202772437,-155.881984905869,Private room,,1,0,,,17,219,0,,Private room in resort,6,,,,,,,,,1125,https://www.airbnb.com/rooms/714581152581961569,False,,within an hour,100.0
714581546298251463,Hilton The Bay - 2 Bedroom,475777602,Benjamin,South Kohala,19.9247202772437,-155.881984905869,Private room,,1,0,,,17,248,0,,Private room in resort,6,,,,,,,,,1125,https://www.airbnb.com/rooms/714581546298251463,False,,within an hour,100.0
635316136456390797,Kona Coast Resort HI,66506549,Ryan,North Kona,19.57017,-155.96289,Private room,480.0,2,0,,,14,81,0,,Private room in resort,6,,,,,,,,,365,https://www.airbnb.com/rooms/635316136456390797,False,"Hello, 
My name is Ryan! I really love  to travel hence why I recently became a Wydham platinum member!",within an hour,100.0
27309003,A lil piece of paradise,205748126,Shannon,North Kona,19.61322,-155.97055,Private room,90.0,2,269,2024-03-14,3.98,1,144,57,GE-055-922-6880-02R,Private room in guest suite,2,2018-09-03,4.83,4.68,4.91,4.9,4.95,4.97,4.82,730,https://www.airbnb.com/rooms/27309003,False,"Lived in Hawaii for 30 years. I had been a  Concierge for over 23 years, so I can also help plan your stay.
On property, there are beach chairs, umbrellas, boogie boards and coolers for you to use. Know that we are close to shops, restaurants, beaches. 
It’s a great time to visit year round.",within an hour,100.0
1055784940228369977,"Relaxing 1 bedroom Partial Ocean View, Ka'anapali",523504805,Let'S Go Vacation,Lahaina,20.94687,-156.68729,Private room,400.0,2,3,2024-03-01,1.3,5,11,3,Exempt,Private room in resort,4,2024-01-15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/1055784940228369977,False,We are dedicated to helping people vacation at beautiful places at a competitive rate! Looking forward to hosting you!,within an hour,100.0
54215106,Room 3 in Zen Garden Minutes from Fissure 8,439608586,Erhard,Puna,19.45848,-154.91773,Private room,,2,35,2023-10-31,1.37,5,0,2,TA-095-187-9168-01,Private room in home,2,2022-02-19,4.97,4.77,4.97,4.94,4.94,4.97,4.94,28,https://www.airbnb.com/rooms/54215106,False,,,
7008712,Sunrise Oasis I,36741806,"Ted, Pauline And Keo",Puna,19.59336,-154.97165,Private room,,2,208,2023-03-14,2.02,3,0,0,,Private room in home,4,2015-10-05,4.91,4.8,4.66,4.89,4.95,4.94,4.88,15,https://www.airbnb.com/rooms/7008712,True,"We are a close knit family of three who homeschool our teenage son, Keo. 

We moved from the Bay Area of California in 2006, to slow down and enjoy a quality of life that allows us to appreciate and value what's truly important: family, friends, community and nature. 

We also enjoy traveling and going on adventures that allow us to have new experiences through various activities, food and people.  

We hope that we can provide a comfortable place for you to rest your head and start your day so that you can experience all that life has to offer. ",,
35907908,STUDIO · Marriott Ko Olina Beach Club Studio,33749437,Hanna,Ewa,21.33421,-158.12131,Private room,,4,37,2023-08-21,0.65,25,0,2,Exempt,Private room in resort,4,2019-08-02,4.81,4.95,5.0,4.97,5.0,5.0,4.97,1125,https://www.airbnb.com/rooms/35907908,True,,within an hour,99.0
733524943341030236,kuleana 1 br ocean view sleeps 4,229626990,Weldon,Lahaina,20.96134,-156.68378,Private room,262.0,4,0,,,9,21,0,Exempt,Private room in guest suite,4,,,,,,,,,14,https://www.airbnb.com/rooms/733524943341030236,True,,within an hour,100.0
633291462492306981,Wyndham Mauna Loa Village HI,66506549,Ryan,North Kona,19.55708,-155.96294,Private room,480.0,2,2,2023-02-24,0.11,14,90,0,,Private room in resort,6,2022-10-09,3.5,5.0,4.5,4.0,4.5,5.0,5.0,365,https://www.airbnb.com/rooms/633291462492306981,False,"Hello, 
My name is Ryan! I really love  to travel hence why I recently became a Wydham platinum member!",within an hour,100.0
49851029,STUDIO · Marriott Ko Olina Beach Club Studio,33749437,Hanna,Ewa,21.33066,-158.1204,Private room,245.0,4,7,2023-06-09,0.21,25,22,1,Exempt,Private room in resort,4,2021-06-11,4.71,5.0,5.0,5.0,5.0,5.0,5.0,1125,https://www.airbnb.com/rooms/49851029,True,,within an hour,99.0
47053478,Marriott's Ko Olina Beach Club 1BR,33749437,Hanna,Ewa,21.33246,-158.12207,Private room,345.0,3,4,2021-04-10,0.1,25,0,0,Exempt,Private room in resort,4,2021-01-11,4.5,5.0,4.75,5.0,4.75,5.0,5.0,1125,https://www.airbnb.com/rooms/47053478,True,,within an hour,99.0
727640024339251091,The Bay  At Waikoloa Beach Resort - 1 Bedroom,475777602,Benjamin,South Kohala,19.9247202772437,-155.881984905869,Private room,391.0,1,0,,,17,200,0,,Private room in resort,4,,,,,,,,,1125,https://www.airbnb.com/rooms/727640024339251091,False,,within an hour,100.0
829640990511222365,1BR Island View Maui Luxury Villa - Valentine Week,489363368,Vacation Award,Lahaina,20.9388061,-156.690669,Private room,,7,0,,,33,0,0,Exempt,Private room in resort,4,,,,,,,,,365,https://www.airbnb.com/rooms/829640990511222365,True,"Hi, my name is Nick. I love traveling and helping others! My company helps nonprofits raise money by renting out timeshares I've bought over the years. I'm glad I can rent them out on Airbnb and save you money, while also helping out others in need! I make sure all of my prices on Airbnb are significantly lower than the resorts themselves. All profits made are donated to various charity organizations. Thank you so much for supporting my mission!",within an hour,100.0
710455373873519386,Hawaii! Ocean View Guest Villa with 3 Lagoons!,420169940,Han,Ewa,21.33009,-158.12254,Private room,455.0,7,1,2023-03-25,0.08,3,359,1,Exempt,Private room in resort,4,2023-03-25,4.0,4.0,4.0,5.0,4.0,5.0,4.0,7,https://www.airbnb.com/rooms/710455373873519386,False,,within a few hours,100.0
49342198,The Westin Nanea Resort - Two Bedroom,396648430,Kim,Lahaina,20.94285,-156.68974,Private room,,7,2,2023-12-28,0.17,2,0,2,"440140050000, TA-042-427-8528-01",Private room in resort,6,2023-04-01,5.0,5.0,5.0,5.0,5.0,4.5,5.0,7,https://www.airbnb.com/rooms/49342198,False,,within an hour,100.0
42068058,Marriott Ko Olina 1BR,33749437,Hanna,Ewa,21.33487,-158.05795,Private room,,4,10,2023-12-15,0.25,25,0,1,Exempt,Private room in resort,4,2021-01-02,5.0,4.6,5.0,5.0,5.0,5.0,5.0,1125,https://www.airbnb.com/rooms/42068058,True,,within an hour,99.0
40394166,Marriott Ko Olina Beach Club 2BR,33749437,Hanna,Ewa,21.33275,-158.12082,Private room,500.0,4,20,2022-06-07,0.39,25,0,0,Exempt,Private room in resort,8,2020-01-03,4.9,5.0,5.0,4.95,5.0,4.9,5.0,1125,https://www.airbnb.com/rooms/40394166,True,,within an hour,99.0
42383135,Marriott Ko Olina Beach Club Studio,33749437,Hanna,Ewa,21.3325,-158.12082,Private room,,3,47,2024-02-27,0.95,25,0,14,Exempt,Private room in resort,4,2020-03-06,4.87,4.98,4.98,4.85,4.96,4.96,4.94,1125,https://www.airbnb.com/rooms/42383135,True,,within an hour,99.0
42403741,Marriott's Ko Olina Beach Club 1BR,33749437,Hanna,Ewa,21.33264,-158.12021,Private room,,3,9,2021-04-15,0.22,25,0,0,Exempt,Private room in resort,4,2020-11-25,4.78,5.0,5.0,5.0,5.0,5.0,5.0,1125,https://www.airbnb.com/rooms/42403741,True,,within an hour,99.0
714577597273059219,Hilton The Bay - 1 Bedroom,475777602,Benjamin,South Kohala,19.9247202772437,-155.881984905869,Private room,,1,0,,,17,159,0,,Private room in resort,4,,,,,,,,,1125,https://www.airbnb.com/rooms/714577597273059219,False,,within an hour,100.0
831395430878021546,Family Friendly 2 Bedroom Mountain View Villa Oahu,502054341,Ensuite,Ewa,21.3320522,-158.1210635,Private room,,3,0,,,1,115,0,Exempt,Room in hotel,6,,,,,,,,,7,https://www.airbnb.com/rooms/831395430878021546,False,Ensuite Collection offers a highly curated selection of beautiful luxury properties available for rent worldwide.,within an hour,100.0
38024752,STUDIO · Marriott Ko Olina Beach Club Studio,33749437,Hanna,Ewa,21.33109,-158.12221,Private room,,4,52,2024-02-03,0.95,25,3,1,Exempt,Private room in resort,4,2019-09-20,4.75,4.98,4.94,4.88,4.98,4.9,4.9,1125,https://www.airbnb.com/rooms/38024752,True,,within an hour,99.0
564507743818097747,Zen Treehouse at Zen Garden Retreat Center,439608586,Erhard,Puna,19.46023,-154.91686,Private room,,2,41,2023-08-08,1.66,5,0,7,TA-095-187-9168-01,Private room in treehouse,2,2022-03-14,4.98,4.71,5.0,4.93,4.88,4.95,4.88,28,https://www.airbnb.com/rooms/564507743818097747,False,,,
48750554,STUDIO · Marriott Ko Olina Beach Club Studio,33749437,Hanna,Ewa,21.33258,-158.12168,Private room,,4,28,2022-06-03,0.77,25,0,0,Exempt,Private room in resort,4,2021-03-27,4.89,5.0,5.0,4.96,4.93,5.0,4.96,1125,https://www.airbnb.com/rooms/48750554,True,,within an hour,99.0
714579975920838081,Hilton The Bay - 2 Bedroom,475777602,Benjamin,South Kohala,19.9247202772437,-155.881984905869,Private room,,1,0,,,17,227,0,,Private room in resort,6,,,,,,,,,1125,https://www.airbnb.com/rooms/714579975920838081,False,,within an hour,100.0
35039138,2BR · Marriott's Ko Olina Beach Club 2BR,33749437,Hanna,Ewa,21.33277,-158.12172,Private room,514.0,4,33,2024-02-04,0.58,25,1,1,Exempt,Private room in resort,8,2019-08-03,4.91,4.97,4.97,5.0,5.0,5.0,5.0,28,https://www.airbnb.com/rooms/35039138,True,,within an hour,99.0
1085912937610161013,Hotel room Marriott’s Ko Olina,65674961,Liu,Ewa,21.333324785815385,-158.12081437557936,Private room,615.0,1,0,,,1,267,0,Exempt,Room in hotel,2,,,,,,,,,365,https://www.airbnb.com/rooms/1085912937610161013,False,,,
714579778720311999,Hilton The Bay - 2 Bedroom,475777602,Benjamin,South Kohala,19.9247202772437,-155.881984905869,Private room,,1,0,,,17,171,0,,Private room in resort,6,,,,,,,,,1125,https://www.airbnb.com/rooms/714579778720311999,False,,within an hour,100.0
878547047244222474,Westin Nanea 2BR Luxury Villa,489363368,Vacation Award,Lahaina,20.9423201,-156.6904919,Private room,700.0,5,0,,,33,14,0,Exempt,Private room in resort,6,,,,,,,,,7,https://www.airbnb.com/rooms/878547047244222474,True,"Hi, my name is Nick. I love traveling and helping others! My company helps nonprofits raise money by renting out timeshares I've bought over the years. I'm glad I can rent them out on Airbnb and save you money, while also helping out others in need! I make sure all of my prices on Airbnb are significantly lower than the resorts themselves. All profits made are donated to various charity organizations. Thank you so much for supporting my mission!",within an hour,100.0
48243654,Marriott Ko Olina Beach Club 1BR,33749437,Hanna,Ewa,21.3307,-158.12179,Private room,345.0,4,5,2022-02-24,0.14,25,0,0,Exempt,Private room in resort,4,2021-03-26,4.6,5.0,5.0,4.8,5.0,4.6,5.0,1125,https://www.airbnb.com/rooms/48243654,True,,within an hour,99.0
876499511400514515,The Cozy Getaway,511484845,Kristen,South Hilo,19.685908374797744,-155.06537097283513,Private room,,4,3,2023-07-24,0.3,1,0,3,,Private room in home,5,2023-05-30,5.0,4.67,4.67,5.0,5.0,5.0,4.67,1125,https://www.airbnb.com/rooms/876499511400514515,False,I am a local owner born and raised in Hilo town. I am a preschool teacher who loves to share the concept of Aloha (Love) and Mālama (care) ‘Āina (land) with my haumana (students). Most of the furniture and dishes in my home has been rescued or refurbished to give it new life. As we live on an island I want to make sure that I do my part in reducing the amount of waste that is produced by repurposing and reusing as many materials as possible.,,
49061507,STUDIO · Marriott Ko Olina Beach Club Studio,33749437,Hanna,Ewa,21.33279,-158.1201,Private room,,3,27,2024-01-31,0.75,25,3,2,Exempt,Private room in resort,4,2021-04-14,4.93,5.0,5.0,4.93,5.0,4.96,5.0,1125,https://www.airbnb.com/rooms/49061507,True,,within an hour,99.0
880591962530960879,Thanksgiving Westin Kaanapali Resort 2 Bdrm villa,172248424,Sheiva,Lahaina,20.939402,-156.69132,Private room,,1,0,,,3,364,0,"440140030000, TA-139-329-5630-01",Room in hotel,8,,,,,,,,,365,https://www.airbnb.com/rooms/880591962530960879,False,,within an hour,100.0
50118032,STUDIO · Marriott Ko Olina Beach Club Studio,33749437,Hanna,Ewa,21.33282,-158.12148,Private room,,3,12,2023-02-25,0.35,25,1,0,Exempt,Room in hotel,4,2021-06-07,4.92,5.0,4.92,4.92,5.0,5.0,5.0,1125,https://www.airbnb.com/rooms/50118032,True,,within an hour,99.0
49118166,Marriott Ko Olina Beach Club Studio,33749437,Hanna,Ewa,21.32862,-158.12251,Private room,,7,36,2024-02-10,1.01,25,0,7,Exempt,Private room in resort,4,2021-04-17,4.92,4.89,4.94,4.89,4.94,4.83,4.89,1125,https://www.airbnb.com/rooms/49118166,True,,within an hour,99.0
621979292208412401,"The Westin Nanea Ocean Villas, 2 King, 1 Sofabed",35984620,Hannah,Lahaina,20.94142,-156.69078,Private room,,3,0,,,1,0,0,Exempt,Private room in resort,6,,,,,,,,,365,https://www.airbnb.com/rooms/621979292208412401,False,,,
845562786793847937,Oceanfront Maui Luxury Studio,489363368,Vacation Award,Lahaina,20.9388061,-156.690669,Private room,,5,0,,,33,0,0,Exempt,Private room in resort,4,,,,,,,,,365,https://www.airbnb.com/rooms/845562786793847937,True,"Hi, my name is Nick. I love traveling and helping others! My company helps nonprofits raise money by renting out timeshares I've bought over the years. I'm glad I can rent them out on Airbnb and save you money, while also helping out others in need! I make sure all of my prices on Airbnb are significantly lower than the resorts themselves. All profits made are donated to various charity organizations. Thank you so much for supporting my mission!",within an hour,100.0
714611066732440326,Hilton The Bay - 2 Bedroom Plus,475777602,Benjamin,South Kohala,19.9247202772437,-155.881984905869,Private room,,1,0,,,17,217,0,,Private room in resort,6,,,,,,,,,1125,https://www.airbnb.com/rooms/714611066732440326,False,,within an hour,100.0
837813299658991578,Island View Maui Luxury Studio - Celebrate July 4!,489363368,Vacation Award,Lahaina,20.9388061,-156.690669,Private room,,5,0,,,33,0,0,Exempt,Private room in resort,4,,,,,,,,,365,https://www.airbnb.com/rooms/837813299658991578,True,"Hi, my name is Nick. I love traveling and helping others! My company helps nonprofits raise money by renting out timeshares I've bought over the years. I'm glad I can rent them out on Airbnb and save you money, while also helping out others in need! I make sure all of my prices on Airbnb are significantly lower than the resorts themselves. All profits made are donated to various charity organizations. Thank you so much for supporting my mission!",within an hour,100.0
841488992333200345,1BR Island View Maui Luxury Villa,489363368,Vacation Award,Lahaina,20.9388061,-156.690669,Private room,,5,0,,,33,0,0,Exempt,Private room in resort,4,,,,,,,,,365,https://www.airbnb.com/rooms/841488992333200345,True,"Hi, my name is Nick. I love traveling and helping others! My company helps nonprofits raise money by renting out timeshares I've bought over the years. I'm glad I can rent them out on Airbnb and save you money, while also helping out others in need! I make sure all of my prices on Airbnb are significantly lower than the resorts themselves. All profits made are donated to various charity organizations. Thank you so much for supporting my mission!",within an hour,100.0
841502521509819416,Island View Maui Luxury Studio,489363368,Vacation Award,Lahaina,20.9388061,-156.690669,Private room,,5,0,,,33,0,0,Exempt,Private room in resort,4,,,,,,,,,365,https://www.airbnb.com/rooms/841502521509819416,True,"Hi, my name is Nick. I love traveling and helping others! My company helps nonprofits raise money by renting out timeshares I've bought over the years. I'm glad I can rent them out on Airbnb and save you money, while also helping out others in need! I make sure all of my prices on Airbnb are significantly lower than the resorts themselves. All profits made are donated to various charity organizations. Thank you so much for supporting my mission!",within an hour,100.0
709703866092665971,King Bed Suite at a Kaanapali Oceanfront Resort,233720096,Victoria,Lahaina,20.917619208883977,-156.69625142697595,Private room,,5,0,,,1,0,0,Exempt,Private room in resort,4,,,,,,,,,5,https://www.airbnb.com/rooms/709703866092665971,False,,,
1034464148082409621,Edible Paradise University Community,366519169,Justin,South Hilo,19.70191,-155.08436,Private room,,1,5,2024-03-07,1.95,2,0,5,,Private room in home,2,2024-01-07,5.0,4.6,5.0,4.6,4.2,5.0,4.8,365,https://www.airbnb.com/rooms/1034464148082409621,True,,within an hour,100.0
873408706138795069,2BR Maui Oceanfront Presidential Suite,489363368,Vacation Award,Lahaina,20.9458405,-156.6884916,Private room,,5,0,,,33,0,0,Exempt,Private room in resort,6,,,,,,,,,365,https://www.airbnb.com/rooms/873408706138795069,True,"Hi, my name is Nick. I love traveling and helping others! My company helps nonprofits raise money by renting out timeshares I've bought over the years. I'm glad I can rent them out on Airbnb and save you money, while also helping out others in need! I make sure all of my prices on Airbnb are significantly lower than the resorts themselves. All profits made are donated to various charity organizations. Thank you so much for supporting my mission!",within an hour,100.0
877717446162150636,Celebrate 4th of July in a 2BR Villa!,489363368,Vacation Award,Lahaina,20.9458405,-156.6884916,Private room,,7,0,,,33,0,0,Exempt,Private room in resort,6,,,,,,,,,365,https://www.airbnb.com/rooms/877717446162150636,True,"Hi, my name is Nick. I love traveling and helping others! My company helps nonprofits raise money by renting out timeshares I've bought over the years. I'm glad I can rent them out on Airbnb and save you money, while also helping out others in need! I make sure all of my prices on Airbnb are significantly lower than the resorts themselves. All profits made are donated to various charity organizations. Thank you so much for supporting my mission!",within an hour,100.0
878868401063225677,4th of July Oceanfront Maui Studio,489363368,Vacation Award,Lahaina,20.939402,-156.69132,Private room,,5,0,,,33,0,0,Exempt,Private room in resort,4,,,,,,,,,365,https://www.airbnb.com/rooms/878868401063225677,True,"Hi, my name is Nick. I love traveling and helping others! My company helps nonprofits raise money by renting out timeshares I've bought over the years. I'm glad I can rent them out on Airbnb and save you money, while also helping out others in need! I make sure all of my prices on Airbnb are significantly lower than the resorts themselves. All profits made are donated to various charity organizations. Thank you so much for supporting my mission!",within an hour,100.0
881213794043507017,Celebrate 4th of July @ Westin Nanea! 2BR Villa!,489363368,Vacation Award,Lahaina,20.9423201,-156.6904919,Private room,,5,0,,,33,0,0,Exempt,Private room in resort,6,,,,,,,,,365,https://www.airbnb.com/rooms/881213794043507017,True,"Hi, my name is Nick. I love traveling and helping others! My company helps nonprofits raise money by renting out timeshares I've bought over the years. I'm glad I can rent them out on Airbnb and save you money, while also helping out others in need! I make sure all of my prices on Airbnb are significantly lower than the resorts themselves. All profits made are donated to various charity organizations. Thank you so much for supporting my mission!",within an hour,100.0
881727084018278099,4th of July Oceanfront Maui Studio,489363368,Vacation Award,Lahaina,20.939402,-156.69132,Private room,,5,0,,,33,0,0,Exempt,Private room in resort,4,,,,,,,,,365,https://www.airbnb.com/rooms/881727084018278099,True,"Hi, my name is Nick. I love traveling and helping others! My company helps nonprofits raise money by renting out timeshares I've bought over the years. I'm glad I can rent them out on Airbnb and save you money, while also helping out others in need! I make sure all of my prices on Airbnb are significantly lower than the resorts themselves. All profits made are donated to various charity organizations. Thank you so much for supporting my mission!",within an hour,100.0
7480715,Sunrise Oasis II,36741806,"Ted, Pauline And Keo",Puna,19.59468,-154.97153,Private room,,2,162,2023-02-25,1.6,3,0,0,,Private room in home,2,2015-12-04,4.96,4.88,4.83,4.96,4.99,4.97,4.95,14,https://www.airbnb.com/rooms/7480715,True,"We are a close knit family of three who homeschool our teenage son, Keo. 

We moved from the Bay Area of California in 2006, to slow down and enjoy a quality of life that allows us to appreciate and value what's truly important: family, friends, community and nature. 

We also enjoy traveling and going on adventures that allow us to have new experiences through various activities, food and people.  

We hope that we can provide a comfortable place for you to rest your head and start your day so that you can experience all that life has to offer. ",,
26499586,Maui-Kaananapali paradise ocean front beach studio,95715267,Andrew,Lahaina,20.93782,-156.6912,Private room,,7,2,2018-08-20,0.03,5,0,0,"440140050000, TA-110-932-6336-01",Private room in resort,4,2018-08-18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,45,https://www.airbnb.com/rooms/26499586,False,We are a family of the that love to travel and host friends and family.  We don't live to work we work to live.  ,within an hour,100.0
50103552,STUDIO · Marriott Ko Olina Beach Club Studio,33749437,Hanna,Ewa,21.33083,-158.1223,Private room,,4,6,2022-03-07,0.19,25,0,0,Exempt,Private room in resort,4,2021-08-25,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1125,https://www.airbnb.com/rooms/50103552,True,,within an hour,99.0
47176860,Marriott's Ko Olina Beach Club 1BR,33749437,Hanna,Ewa,21.33048,-158.12235,Private room,,4,7,2022-03-01,0.18,25,2,0,Exempt,Private room in resort,4,2021-01-01,4.71,5.0,5.0,4.86,4.86,5.0,5.0,1125,https://www.airbnb.com/rooms/47176860,True,,within an hour,99.0
53572875,Spring Break in Maui! 2024 - Mar 9 through Mar 16,82208997,Lisa,Lahaina,20.94232,-156.690491,Private room,,2,0,,,1,0,0,"440140050000, TA-132-297-3696-01",Private room in resort,7,,,,,,,,,7,https://www.airbnb.com/rooms/53572875,False,"Hello, I'm Lisa.  I have two loves, Alaska & New Mexico; both places prove to be my Yin & Yang.   I love meeting new people and sharing my love of Alaska.  My freezer is full of New Mexico chili and Alaskan Salmon, and anyone willing to try, I am happy to share.  I consider some of the best things in life to be good friends and a table to share a meal.    ",within a few hours,100.0
